3950,"Phenix Aviation",NULL,"","PHV","NEW BIRD","France","N"
3951,"Phetchabun Airline",NULL,"","PMY","PHETCHABUN AIR","Thailand","N"
3952,"Philippine Airlines",NULL,"PR","PAL","PHILIPPINE","Philippines","Y"
3953,"Philips Aviation Services",NULL,"","PHI","PHILAIR","Netherlands","N"
3954,"Phillips Air",NULL,"","BCH","BEACHBALL","United States","N"
3955,"Phillips Alaska",NULL,"","PDD","PADA","United States","N"
3956,"Phillips Michigan City Flying Service",NULL,"","PHL","PHILLIPS","United States","N"
3957,"Phoebus Apollo Aviation",NULL,"","PHB","PHOEBUS","South Africa","N"
3958,"Phoebus Apolloa Zambia",NULL,"","KZM","CARZAM","Zambia","N"
3959,"Phoenix Air Group",NULL,"","PHA","GRAY BIRD","United States","N"
3960,"Phoenix Air Lines",NULL,"","PHN","PHOENIX BRASIL","Brazil","N"
3961,"Phoenix Air Service",NULL,"","PAM","PHOENIX","Germany","N"
3962,"Phoenix Air Transport",NULL,"","PPG","PAPAGO","United States","N"
3963,"Phoenix Airline Services",NULL,"","WDY","WINDYCITY","United States","N"
3964,"Phoenix Airways",NULL,"HP","","","Switzerland","N"
3965,"Phoenix Avia",NULL,"","PHY","PHOENIX ARMENIA","Armenia","N"
3966,"Phoenix Aviation",NULL,"","PHG","PHOENIX GROUP","Kyrgyzstan","N"
3967,"Phoenix Flight Operations",NULL,"","XPX","","United States","N"
3968,"Phuket Air",NULL,"9R","VAP","PHUKET AIR","Thailand","N"
3969,"Piedmont Airlines (1948-1989)",NULL,"PI","PDT","PIEDMONT","United States","Y"
3970,"Pilatus Flugzeugwerke",NULL,"","PCH","PILATUS WINGS","Switzerland","N"
3971,"Pilatus PC-12 Center De Mexico",NULL,"","PLU","PILATUS MEXICO","Mexico","N"
3972,"Pimichikamac Air",NULL,"","MKS","MIKISEW","Canada","N"
3973,"Pineapple Air",NULL,"","PNP","PINEAPPLE AIR","Bahamas","N"
3974,"Pinframat",NULL,"","PIM","PINFRAMAT","Angola","N"
3975,"Pinnacle Air Group",NULL,"","PCL","PINNACLE GROUP","United States","N"
3976,"Pinnacle Airlines",NULL,"9E","FLG","FLAGSHIP","United States","Y"
3977,"Pioneer Airlines",NULL,"","PIO","PIONEER","United States","N"
3978,"Pioneers Limited",NULL,"","PER","","Pakistan","N"
3979,"Pirinair Express",NULL,"","PRN","PRINAIR EXPRESS","Spain","N"
3980,"Planar",NULL,"","PLN","PLANAR","Angola","N"
3981,"Planemaster Services",NULL,"","PMS","PLANEMASTER","United States","N"
3982,"Planet Airways",NULL,"","PLZ","PLANET","United States","N"
3983,"Players Air",NULL,"","PYZ","PLAYERS AIR","United States","N"
3984,"Ploizeihubschrauberstaffel Hamburg",NULL,"","LIB","LIBELLE","Germany","N"
3985,"Plymouth School of Flying",NULL,"","PSF","LIZARD","United Kingdom","N"
3986,"Pocono Air Lines",NULL,"","POC","POCONO","United States","N"
3987,"Podilia-Avia",NULL,"","PDA","PODILIA","Ukraine","N"
3988,"Point Afrique Niger",NULL,"","PAZ","POINTAIR NIGER","Niger","N"
3989,"Point Airlines",NULL,"","RMI","POINT AIRLINE","Nigeria","N"
3990,"Pointair Burkina",NULL,"","PAW","POINTAIR BURKINA","Burkina Faso","N"
3991,"Points of Call Airlines",NULL,"","PTS","POINTSCALL","Canada","N"
3992,"Polar Air Cargo",NULL,"PO","PAC","POLAR","United States","N"
3993,"Polar Airlines de Mexico",NULL,"","PMO","POLAR MEXICO","Mexico","N"
3994,"Polestar Aviation",NULL,"","PSR","POLESTAR","United Kingdom","N"
3995,"Polet",NULL,"","POT","POLET","Russia","Y"
3996,"Police Aux Frontiers",NULL,"","POF","AIRPOL","France","N"
3997,"Police Aviation Services",NULL,"","PLC","SPECIAL","United Kingdom","N"
3998,"Polish Air Force",NULL,"","PLF","POLISH AIRFORCE","Poland","N"
3999,"Polish Navy",NULL,"","PNY","POLISH NAVY","Poland","N"
4000,"Polizeifliegerstaffel Nordrhein-Westfalen",NULL,"","NRW","HUMMEL","Germany","N"
4001,"Polizeihibschrauberstaffel Neidersachsen",NULL,"","PPH","POLICE PHOENIX","Germany","N"
4002,"Polizeihuberschrauberstaffel Sachsen-Anhalt",NULL,"","PIK","POLICE IKARUS","Germany","N"
4003,"Polizeihubschrafterstaffel Rheinland-Pfalz",NULL,"","SRP","SPERBER","Germany","N"
4004,"Polizeihubschrauberstaffel Baden-Wurtemberg",NULL,"","PBW","BUSSARD","Germany","N"
4005,"Polizeihubschrauberstaffel Bayern",NULL,"","EDL","POLICE EDELWEISS","Germany","N"
4006,"Polizeihubschrauberstaffel Brandenburg",NULL,"","PBB","ADEBAR","Germany","N"
4007,"Polizeihubschrauberstaffel Hessen",NULL,"","PHH","IBIS","Germany","N"
4008,"Polizeihubschrauberstaffel Mecklenburg-Vorpommern",NULL,"","PMV","POLICE MERLIN","Germany","N"
4009,"Polizeihubschrauberstaffel Sachsen",NULL,"","PHS","PASSAT","Germany","N"
4010,"Polizeihubschrauberstaffel Thuringen",NULL,"","HBT","HABICHT","Germany","N"
4011,"Polo Aviation",NULL,"","CUK","CHUKKA","United Kingdom","N"
4012,"Polynesian Air-Ways",NULL,"","PLA","POLYAIR","United States","N"
4013,"Polynesian Airlines",NULL,"PH","PAO","POLYNESIAN","Samoa","Y"
4014,"Polynesian Blue",NULL,"DJ","PLB","POLYBLUE","New Zealand","N"
4015,"Polyot Sirena",NULL,"1U","","","Russia","N"
4016,"Pond Air Express",NULL,"","PND","POND AIR","United States","N"
4017,"Pont International Airline Services",NULL,"","PSI","PONT","Suriname","N"
4018,"Pool Aviation",NULL,"","PLX","POOLEX","United Kingdom","N"
4019,"Port Townsend Airways",NULL,"","PTQ","TOWNSEND","United States","N"
4020,"Porteadora De Cosola",NULL,"","POR","PORTEADORA","Mexico","N"
4021,"Porter Airlines",NULL,"PD","POE","PORTER AIR","Canada","Y"
4022,"Portugalia",NULL,"NI","PGA","PORTUGALIA","Portugal","Y"
4023,"Portuguese Air Force",NULL,"","AFP","PORTUGUESE AIR FORCE","Portugal","N"
4024,"Portuguese Army",NULL,"","POA","PORTUGUESE ARMY","Portugal","N"
4025,"Portuguese Navy",NULL,"","PON","PORTUGUESE NAVY","Portugal","N"
4026,"Potomac Air",NULL,"BK","PDC","DISTRICT","United States","Y"
4027,"Potosina Del Aire",NULL,"","PSN","POTOSINA","Mexico","N"
4028,"Powell Air",NULL,"","PWL","POWELL AIR","Canada","N"
4029,"Prairie Flying Service",NULL,"","PFS","PRAIRIE","United States","N"
4030,"Pratt and Whitney Canada",NULL,"","PWC","PRATT","Canada","N"
4031,"Precision Air",NULL,"PW","PRF","PRECISION AIR","Tanzania","Y"
4032,"Precision Airlines",NULL,"","PRE","PRECISION","United States","N"
4033,"Premiair",NULL,"","BAT","BALLISTIC","Luxembourg","N"
4034,"Premiair Aviation Services",NULL,"","PGL","PREMIERE","United Kingdom","N"
4035,"Premiair Fliyng Club",NULL,"","PME","ADUR","United Kingdom","N"
4036,"Premium Air Shuttle",NULL,"","EMI","BLUE SHUTTLE","Nigeria","N"
4037,"Premium Aviation",NULL,"","PMU","PREMIUM","Germany","N"
4038,"Presidence Du Faso",NULL,"","BFA","","Burkina Faso","N"
4039,"Presidencia de La Republica de Guinea Ecuatorial",NULL,"","ONM","","Equatorial Guinea","N"
4040,"President Airlines","null","TO","PSD","","Cambodia","N"
4041,"Presidential Aviation",NULL,"","PRD","PRESIDENTIAL","United States","N"
4042,"Priester Aviation",NULL,"","PWA","PRIESTER","United States","N"
4043,"Primair",NULL,"","PMM","PRIMAVIA","Russia","N"
4044,"Primaris Airlines",NULL,"FE","WCP","WHITECAP","United States","N"
4045,"Primas Courier",NULL,"","PMC","PRIMAC","United States","N"
4046,"Primavia Limited",NULL,"","CRY","CARRIERS","United Kingdom","N"
4047,"Prime Air",NULL,"","PRM","PRIME AIR","United States","N"
4048,"Prime Aviation",NULL,"","PKZ","PRAVI","Kazakhstan","N"
4049,"Prince Edward Air",NULL,"","CME","COMET","Canada","N"
4050,"Princely Jets",NULL,"","PJP","PRINCELY JETS","Pakistan","N"
4051,"Princess Air",NULL,"8Q","","",NULL,"N"
4052,"Princeton Aviation Corporation",NULL,"","PCN","PRINCETON","United States","N"
4053,"Priority Air Charter",NULL,"","PRY","PRIORITY AIR","United States","N"
4054,"Priority Air Transport",NULL,"","PAT","PAT","United States","N"
4055,"Priority Aviation Company",NULL,"","BCK","BANKCHECK","United States","N"
4056,"Privatair",NULL,"","PTI","PRIVATAIR","Switzerland","Y"
4057,"Private Jet Expeditions",NULL,"","PJE","PEE JAY","United States","N"
4058,"Private Jet Management",NULL,"","PJA","PRIVATE FLIGHT","United States","N"
4059,"Private Wings Flugcharter",NULL,"8W","PWF","PRIVATE WINGS","Germany","N"
4060,"Privilege Style L",NULL,"","PVG","PRIVILEGE","Spain","N"
4061,"Pro Air",NULL,"","PRH","PROHAWK","United States","N"
4062,"Pro Air Service",NULL,"","PSZ","POP-AIR","United States","N"
4063,"Probiz Guinee",NULL,"","GIY","PROBIZ","Guinea","N"
4064,"Professional Express Courier Service",NULL,"","PAD","AIR PROFESSIONAL","United States","N"
4065,"Professione VOlare",NULL,"","PVL","VOLARE","Italy","N"
4066,"Proflight Commuter Services",NULL,"P0","","","Zambia","Y"
4067,"Promotora Industria Totolapa",NULL,"","PTT","TOTOLAPA","Mexico","N"
4068,"Propair",NULL,"","PRO","PROPAIR","Canada","N"
4069,"Propflight Air Services",NULL,"","PFZ","PROFLIGHT-ZAMBIA","Zambia","N"
4070,"Propheter Aviation",NULL,"","PPA","AIR PROP","United States","N"
4071,"Proteus Helicopteres",NULL,"","PTH","PROTEUS","France","N"
4072,"Providence Airline",NULL,"","PTL","PLANTATION","United States","N"
4073,"Providence Aviation Services",NULL,"","AWD","","Pakistan","N"
4074,"Provincial Airlines",NULL,"","SPR","SPEEDAIR","Canada","N"
4075,"Provincial Express",NULL,"","PRV","PROVINCIAL","Canada","N"
4076,"Pskovavia",NULL,"","PSW","PSKOVAVIA","Russia","N"
4077,"Psudiklat Perhubungan Udara/PLP",NULL,"","UDA","UDARA","Indonesia","N"
4078,"Ptarmigan Airways",NULL,"","PTA","PTARMIGAN","Canada","N"
4079,"Publiservicios Aereos",NULL,"","PSP","PUBLISERVICIOS","Mexico","N"
4080,"Publivoo",NULL,"","PUV","PUBLIVOO","Portugal","N"
4081,"Puerto Rico National Guard",NULL,"","PNG","","United States","N"
4082,"Puerto Vallarta Taxi Aereo",NULL,"","TXV","TAXIVALLARTA","Mexico","N"
4083,"Pulkovo Aircraft Services",NULL,"","PGH","","Russia","N"
4084,"Puma Linhas Aereas",NULL,"","PLY","PUMA BRASIL","Brazil","N"
4085,"Puntavia Air Services",NULL,"","PTV","PUNTAVIA","Djibouti","N"
4086,"Punto Fa",NULL,"","MGO","MANGO","Spain","N"
4087,"Pyramid Air Lines",NULL,"","PYR","PYAIR","Egypt","N"
4088,"Qanot Sharq",NULL,"","QNT","QANAT SHARQ","Uzbekistan","N"
4089,"Qantas","Qantas Airways","QF","QFA","QANTAS","Australia","Y"
4090,"Qatar Air Cargo",NULL,"","QAC","QATAR CARGO","Qatar","N"
4091,"Qatar Airways",NULL,"QR","QTR","QATARI","Qatar","Y"
4092,"Qatar Amiri Flight",NULL,"","QAF","AMIRI","Qatar","N"
4093,"Qeshm Air",NULL,"","IRQ","QESHM AIR","Iran","N"
4094,"Quantex Environmental",NULL,"","QTX","AIR QUANTEX","Canada","N"
4095,"Quebec Government Air Service",NULL,"","QUE","QUEBEC","Canada","N"
4096,"Queen Air",NULL,"","QNA","QUEEN AIR","Dominican Republic","N"
4097,"Quest Diagnostics",NULL,"","LBQ","LABQUEST","United States","N"
4098,"Quick Air Jet Charter",NULL,"","QAJ","DAGOBERT","Germany","N"
4099,"Quick Airways Holland",NULL,"","QAH","QUICK","Netherlands","N"
4100,"Quisqueya Airlines",NULL,"","QAS","QUISQUEYA","Haiti","N"
4101,"Qurinea Air Service",NULL,"","QAQ","QURINEA AIR","Libya","N"
4102,"Qwest Commuter Corporation",NULL,"","QCC","QWEST AIR","United States","N"
4103,"Qwestair",NULL,"","QWA","","Australia","N"
4104,"Qwila Air",NULL,"","QWL","Q-CHARTER","South Africa","N"
4105,"RA Jet Aeroservicios",NULL,"","RJT","RA JET","Mexico","N"
4106,"RACSA",NULL,"R6","","","Guatemala","Y"
4107,"RAF Barkston Heath",NULL,"","BKH","","United Kingdom","N"
4108,"Church Fenton Flying Training Unit",NULL,"","CFN","CHURCH FENTON","United Kingdom","N"
4109,"Coltishall Flying Training Unit",NULL,"","COH","COLT","United Kingdom","N"
4110,"Coningsby Flying Training Unit",NULL,"","CBY","TYPHOON","United Kingdom","N"
4111,"Cottesmore Flying Training Unit",NULL,"","COT","COTTESMORE","United Kingdom","N"
4112,"Cranwell Flying Training Unit",NULL,"","CWL","CRANWELL","United Kingdom","N"
4113,"Kinloss Flying Training Unit",NULL,"","KIN","KINLOSS","United Kingdom","Y"
4114,"Leeming Flying Training Unit",NULL,"","LEE","JAVELIN","United Kingdom","N"
4115,"RAF Leuchars",NULL,"","LCS","LEUCHARS","United Kingdom","N"
4116,"Linton-on-Ouse Flying Training Unit",NULL,"","LOP","LINTON ON OUSE","United Kingdom","N"
4117,"Lossiemouth Flying Training Unit",NULL,"","LOS","LOSSIE","United Kingdom","N"
4118,"Marham Flying Training Unit",NULL,"","MRH","MARHAM","United Kingdom","N"
4119,"Northwood Headquarters (RAF",NULL,"","NWO","","United Kingdom","N"
4120,"RAF Scampton",NULL,"","SMZ","SCAMPTON","United Kingdom","N"
4121,"RAF St Athan",NULL,"","STN","SAINT ATHAN","UNited Kingdom","N"
4122,"RAF St Mawgan Search and Rescue",NULL,"","SMG","","United Kingdom","N"
4123,"RAF Topcliffe Flying Training Unit",NULL,"","TOF","TOPCLIFFE","United Kingdom","N"
4124,"RAF Valley Flying Training Unit",NULL,"","VYT","ANGLESEY","United Kingdom","N"
4125,"RAF Valley SAR Training Unit",NULL,"","VLL","","United Kingdom","N"
4126,"Waddington FTU",NULL,"","WAD","VULCAN","United Kingdom","N"
4127,"Wittering FTU",NULL,"","WIT","STRIKER","United Kingdom","N"
4128,"RAF-Avia",NULL,"","MTL","MITAVIA","Latvia","N"
4129,"RAK Airways",NULL,"","RKM","RAKAIR","United Arab Emirates","N"
4130,"RWL Luftfahrtgesellschaft",NULL,"","RWL","RHEINTRAINER","Germany","N"
4131,"Rabbit-Air",NULL,"","RBB","RABBIT","Switzerland","N"
4132,"Race Cargo Airlines",NULL,"","ACE","Fastcargo","Ghana","N"
4133,"Rader Aviation",NULL,"","GBR","GREENBRIER AIR","United States","N"
4134,"Radixx Solutions International",NULL,"1D","","","United States","N"
4135,"Raji Airlines",NULL,"","RAJ","RAJI","Pakistan","N"
4136,"Raleigh Flying Service",NULL,"","RFA","RALEIGH SERVICE","United States","N"
4137,"Ram Air Freight",NULL,"","REX","RAM EXPRESS","United States","N"
4138,"Ram Aircraft Corporation",NULL,"","RMT","RAM FLIGHT","United States","N"
4139,"Ramp 66",NULL,"","PPK","PELICAN","United States","N"
4140,"Rangemile Limited",NULL,"","RGM","RANGEMILE","United Kingdom","N"
4141,"Raslan Air Service",NULL,"","MWR","RASLAN","Egypt","N"
4142,"Rath Aviaton",NULL,"","RAQ","RATH AVIATION","Austria","N"
4143,"Ratkhan Air",NULL,"","CSM","LORRY","Kazakhstan","N"
4144,"Raven Air",NULL,"","RVR","RAVEN","United Kingdom","N"
4145,"Raven Air",NULL,"","RVN","RAVEN U-S","United States","N"
4146,"Ray Aviation",NULL,"","REI","RAY AVIATION","Israel","N"
4147,"Raya Jet",NULL,"","RYT","","Jordan","N"
4148,"Raytheon Aircraft Company",NULL,"","RTN","RAYTHEON","United States","N"
4149,"Raytheon Corporate Jets",NULL,"","RCJ","NEWPIN","United Kingdom","N"
4150,"Raytheon Travel Air",NULL,"","KSS","KANSAS","United States","N"
4151,"Real Aero Club De Baleares",NULL,"","RCB","BALEARES","Spain","N"
4152,"Real Aero Club de Reus-Costa Dorado",NULL,"","CDT","AEROREUS","Spain","N"
4153,"Real Aeroclub De Ternerife",NULL,"","RCD","AEROCLUB","Spain","N"
4154,"Real Aviation",NULL,"","RLV","REAL","Ghana","N"
4155,"Rebus",NULL,"","REB","REBUS","Bulgaria","N"
4156,"Red Aviation",NULL,"","PSH","PASSION","United Kingdom","N"
4157,"Red Baron Aviation",NULL,"","RBN","RED BARON","United States","N"
4158,"Red Devils Parachute Display Team",NULL,"","DEV","RED DEVILS","United Kingdom","N"
4159,"Red Sea Aviation",NULL,"","RDV","RED AVIATION","Egypt","N"
4160,"Red Sky Ventures",NULL,"","RSV","RED SKY","Namibia","N"
4161,"Red Star",NULL,"","STR","STARLINE","United Arab Emirates","N"
4162,"Redhill Aviation",NULL,"8L","RHC","REDAIR","United Kingdom","N"
4163,"Reed Aviation",NULL,"","RAV","REED AVIATION","United Kingdom","N"
4164,"Reef Air",NULL,"","REF","REEF AIR","New Zealand","N"
4165,"Reem Air",NULL,"V4","REK","REEM AIR","Kyrgyzstan","N"
4166,"Reeve Aleutian Airways",NULL,"","RVV","REEVE","United States","N"
4167,"Regal Bahamas International Airways",NULL,"","RBH","CALYPSO","Bahamas","N"
4168,"Regency Airlines",NULL,"","RGY","REGENCY","United States","N"
4169,"Regent Air",NULL,"","RAH","REGENT","Canada","N"
4170,"Regio Air",NULL,"","RAG","GERMAN LINK","Germany","N"
4171,"Region Air",NULL,"","RGR","REGIONAIR","Canada","N"
4172,"Regional 1",NULL,"","TSH","TRANSCANADA","Canada","N"
4173,"Regional Air",NULL,"","RIL","","Mauritania","N"
4174,"Regional Air Express",NULL,"","REW","REGIONAL WINGS","Germany","N"
4175,"Regional Air Lines",NULL,"","RGL","MAROC REGIONAL","Morocco","N"
4176,"Regional Air Services",NULL,"","REG","REGIONAL SERVICES","Tanzania","N"
4177,"Regional Airlines",NULL,"FN","","","Morocco","Y"
4178,"Regional Express",NULL,"ZL","RXA","REX","Australia","Y"
4179,"Regional Geodata Air",NULL,"","JJM","GEODATA","Spain","N"
4180,"RegionsAir",NULL,"3C","CEA","CORP-X","United States","N"
4181,"Reliance Aviation",NULL,"","REL","RELIANCE AIR","United States","N"
4182,"Reliant Airlines",NULL,"","RLT","RELIANT","United States","N"
4183,"Relief Transport Services",NULL,"","RTS","RELIEF","United Kingdom","N"
4184,"Renan",NULL,"","RAN","RENAN","Moldova","N"
4185,"Reno Air",NULL,"QQ","ROA","RENO AIR","United States","N"
4186,"Renown Aviation",NULL,"","RGS","RENOWN","United States","N"
4187,"Republic Airlines",NULL,"RW","RPA","BRICKYARD","United States","Y"
4188,"Republic Express Airlines",NULL,"RH","RPH","PUBLIC EXPRESS","Indonesia","Y"
4189,"Republicair",NULL,"","RBC","REPUBLICAIR","Mexico","N"
4190,"Resort Air",NULL,"","RST","RESORT AIR","United States","N"
4191,"Rhoades Aviation",NULL,"","RDS","RHOADES EXPRESS","United States","N"
4192,"Riau Airlines",NULL,"","RIU","RIAU AIR","Indonesia","N"
4193,"Rich International Airways",NULL,"","RIA","RICHAIR","United States","N"
4194,"Richards Aviation",NULL,"","RVC","RIVER CITY","United States","N"
4195,"Richardson's Airway",NULL,"","RIC","RICHARDSON","United States","N"
4196,"Richland Aviation",NULL,"","RCA","RICHLAND","United States","N"
4197,"Rick Lucas Helicopters",NULL,"","HPR","HELIPRO","New Zealand","N"
4198,"Rico Linhas A",NULL,"C7","RLE","RICO","Brazil","N"
4199,"Ridder Avia",NULL,"","RID","AKRID","Kazakhstan","N"
4200,"Riga Airclub",NULL,"","RAK","SPORT CLUB","Latvia","N"
4201,"Rijnmond Air Services",NULL,"","RAZ","RIJNMOND","Netherland","N"
4202,"Rikspolisstyrelsen",NULL,"","POL","","Sweden","N"
4203,"Rimrock Airlines",NULL,"","RIM","RIMROCK","United States","N"
4204,"Rio Air Express",NULL,"","SKA","RIO EXPRESS","Brazil","N"
4205,"Rio Airways",NULL,"","REO","RIO","United States","N"
4206,"Rio Grande Air",NULL,"E2","GRN","GRANDE","United States","N"
4207,"Rio Sul Servi",NULL,"SL","RSL","RIO SUL","Brazil","N"
4208,"River Ministries Air Charter",NULL,"","RVM","RIVER","South Africa","N"
4209,"River State Government of Nigeria",NULL,"","RGP","GARDEN CITY","Nigeria","N"
4210,"Rivne Universal Avia",NULL,"","UNR","RIVNE UNIVERSAL","Ukraine","N"
4211,"Roadair Lines",NULL,"","RDL","ROADAIR","Canada","N"
4212,"Robinton Aero",NULL,"","RBT","ROBIN","Dominican Republic","N"
4213,"Roblex Aviation",NULL,"","ROX","ROBLEX","United States","N"
4214,"Rockwell Collins Avionics",NULL,"","RKW","ROCKWELL","United States","N"
4215,"Rocky Mountain Airlines",NULL,"","ROC","","Canada","N"
4216,"Rocky Mountain Airways",NULL,"","RMA","ROCKY MOUNTAIN","United States","N"
4217,"Rocky Mountain Holdings",NULL,"","LIF","LIFECARE","United States","N"
4218,"Rodze Air",NULL,"","RDZ","RODZE AIR","Nigeria","N"
4219,"Rog-Air",NULL,"","FAD","AIR FRONTIER","Canada","N"
4220,"Rollright Aviation",NULL,"","RRZ","ROLLRIGHT","United Kingdom","N"
4221,"Rolls-Royce Limited",NULL,"","RRL","MERLIN","United Kingdom","N"
4222,"Rolls-Royce plc",NULL,"","BTU","ROLLS","United Kingdom","N"
4223,"Romanian Air Force",NULL,"","ROF","ROMAF","Romania","N"
4224,"Romavia",NULL,"","RMV","AEROMAVIA","Romania","N"
4225,"Ronso",NULL,"","RNS","RONSO","Mexico","N"
4226,"Roraima Airways",NULL,"","ROR","RORAIMA","Guyana","N"
4227,"Rosneft-Baltika",NULL,"","RNB","ROSBALT","Russia","N"
4228,"Ross Aviation",NULL,"","NRG","ENERGY","United States","N"
4229,"Rossair",NULL,"","RFS","","Australia","N"
4230,"Rossair",NULL,"","RSS","ROSS CHARTER","South Africa","N"
4231,"Rossair Europe",NULL,"","ROS","CATCHER","Netherlands","N"
4232,"Rossiya",NULL,"R4","","","Russia","Y"
4233,"Roswell Airlines",NULL,"","RAL","ROSWELL","United States","N"
4234,"Air Rarotonga",NULL,"GZ","RAR","","Cook Islands","Y"
4235,"Rotatur",NULL,"","RTR","ROTATUR","Brazil","N"
4236,"Rotormotion",NULL,"","RKT","ROCKET","United Kingdom","N"
4237,"Rotterdam Jet Center",NULL,"","JCR","ROTTERDAM JETCENTER","Netherlands","N"
4238,"Rover Airways International",NULL,"","ROV","ROVERAIR","United States","N"
4239,"Rovos Air",NULL,"","VOS","ROVOS","South Africa","N"
4240,"Royal Air Cargo",NULL,"","RCG","ROYAL CARGO","South Africa","N"
4241,"Royal Air Force",NULL,"RR","RFR","RAFAIR","United Kingdom","N"
4242,"Royal Air Force of Oman",NULL,"RS","MJN","MAJAN","Oman","N"
4243,"Royal Air Force",NULL,"","ACW","AIR CADET","United Kingdom","N"
4244,"Royal Air Force",NULL,"","RRR","ASCOT","United Kingdom","N"
4245,"Royal Air Force",NULL,"","RRF","KITTY","United Kingdom","N"
4246,"Royal Air Force",NULL,"","SHF","VORTEX","United Kingdom","N"
4247,"Royal Air Freight",NULL,"","RAX","AIR ROYAL","United States","N"
4248,"Royal Air Maroc",NULL,"AT","RAM","ROYALAIR MAROC","Morocco","Y"
4249,"Royal Airlines",NULL,"R0","RPK","ROYAL PAKISTAN","Pakistan","N"
4250,"Royal American Airways",NULL,"","RLM","ROYAL AMERICAN","United States","N"
4251,"Royal Aruban Airline",NULL,"V5","RYL","ROYAL ARUBAN","Aruba","N"
4252,"Royal Australian Air Force",NULL,"","ASY","AUSSIE","Australia","N"
4253,"Royal Aviation Express",NULL,"","RXP","ROY EXPRESS","Canada","N"
